 4026: 0.086684, 0.101993 avg loss, 0.002000 rate, 2.710711 seconds, 515328 images
 4027: 0.111206, 0.102915 avg loss, 0.002000 rate, 2.814283 seconds, 515456 images
 4032: 0.115672, 0.104190 avg loss, 0.002000 rate, 3.087025 seconds, 516096 images
 4033: 0.149212, 0.108692 avg loss, 0.002000 rate, 2.762062 seconds, 516224 images
 4034: 0.111224, 0.108946 avg loss, 0.002000 rate, 2.841831 seconds, 516352 images
 4035: 0.114051, 0.109456 avg loss, 0.002000 rate, 2.873817 seconds, 516480 images
 4040: 0.126123, 0.111123 avg loss, 0.002000 rate, 3.101520 seconds, 517120 images
 4041: 0.097802, 0.109791 avg loss, 0.002000 rate, 4.187560 seconds, 517248 images
 4042: 0.089329, 0.107745 avg loss, 0.002000 rate, 4.286148 seconds, 517376 images
 4043: 0.113314, 0.108302 avg loss, 0.002000 rate, 4.296995 seconds, 517504 images
 4048: 0.122998, 0.109771 avg loss, 0.002000 rate, 4.630496 seconds, 518144 images
 4049: 0.131879, 0.111982 avg loss, 0.002000 rate, 4.330196 seconds, 518272 images
 4050: 0.107129, 0.111497 avg loss, 0.002000 rate, 4.337136 seconds, 518400 images
 4051: 0.103428, 0.110690 avg loss, 0.002000 rate, 4.456980 seconds, 518528 images
 4056: 0.087157, 0.108336 avg loss, 0.002000 rate, 4.487567 seconds, 519168 images
 4057: 0.086324, 0.106135 avg loss, 0.002000 rate, 4.326384 seconds, 519296 images
 4058: 0.140835, 0.109605 avg loss, 0.002000 rate, 4.392278 seconds, 519424 images
 4059: 0.110877, 0.109732 avg loss, 0.002000 rate, 2.702722 seconds, 519552 images
 4064: 0.116453, 0.110404 avg loss, 0.002000 rate, 3.022539 seconds, 520192 images
 4065: 0.097098, 0.109074 avg loss, 0.002000 rate, 2.706540 seconds, 520320 images
 4066: 0.109346, 0.109101 avg loss, 0.002000 rate, 2.839086 seconds, 520448 images
 4067: 0.088785, 0.107069 avg loss, 0.002000 rate, 2.813993 seconds, 520576 images
 4072: 0.089816, 0.105344 avg loss, 0.002000 rate, 2.981998 seconds, 521216 images
 4073: 0.082982, 0.103108 avg loss, 0.002000 rate, 2.790349 seconds, 521344 images
 4074: 0.132082, 0.106005 avg loss, 0.002000 rate, 2.786162 seconds, 521472 images
 4075: 0.084958, 0.103901 avg loss, 0.002000 rate, 2.835729 seconds, 521600 images
 4080: 0.087655, 0.102276 avg loss, 0.002000 rate, 3.028096 seconds, 522240 images
 4081: 0.104690, 0.102517 avg loss, 0.002000 rate, 6.210521 seconds, 522368 images
 4082: 0.126873, 0.104953 avg loss, 0.002000 rate, 6.061514 seconds, 522496 images
 4083: 0.116201, 0.106078 avg loss, 0.002000 rate, 6.149333 seconds, 522624 images
 4088: 0.125516, 0.108022 avg loss, 0.002000 rate, 6.458198 seconds, 523264 images
 4089: 0.140903, 0.111310 avg loss, 0.002000 rate, 6.074968 seconds, 523392 images
 4090: 0.140438, 0.114223 avg loss, 0.002000 rate, 6.243153 seconds, 523520 images
 4091: 0.109226, 0.113723 avg loss, 0.002000 rate, 6.303284 seconds, 523648 images
 4096: 0.107652, 0.113116 avg loss, 0.002000 rate, 6.271183 seconds, 524288 images
 4097: 0.126015, 0.114406 avg loss, 0.002000 rate, 6.160664 seconds, 524416 images
 4098: 0.126707, 0.115636 avg loss, 0.002000 rate, 6.212120 seconds, 524544 images
 4099: 0.107640, 0.114836 avg loss, 0.002000 rate, 3.167118 seconds, 524672 images
 4104: 0.117530, 0.115106 avg loss, 0.002000 rate, 3.431948 seconds, 525312 images
 4105: 0.113746, 0.114970 avg loss, 0.002000 rate, 3.048671 seconds, 525440 images
 4106: 0.094498, 0.112923 avg loss, 0.002000 rate, 3.131401 seconds, 525568 images
 4107: 0.111222, 0.112752 avg loss, 0.002000 rate, 3.142257 seconds, 525696 images
 4112: 0.094517, 0.110929 avg loss, 0.002000 rate, 3.444000 seconds, 526336 images
 4113: 0.098505, 0.109686 avg loss, 0.002000 rate, 3.216896 seconds, 526464 images
 4114: 0.083915, 0.107109 avg loss, 0.002000 rate, 3.080986 seconds, 526592 images
 4115: 0.103152, 0.106714 avg loss, 0.002000 rate, 3.092795 seconds, 526720 images
 4120: 0.121203, 0.108162 avg loss, 0.002000 rate, 3.422671 seconds, 527360 images
 4121: 0.108531, 0.108199 avg loss, 0.002000 rate, 3.700452 seconds, 527488 images
 4122: 0.101653, 0.107545 avg loss, 0.002000 rate, 3.563852 seconds, 527616 images
 4123: 0.070300, 0.103820 avg loss, 0.002000 rate, 3.612639 seconds, 527744 images
 4128: 0.080287, 0.101467 avg loss, 0.002000 rate, 3.956383 seconds, 528384 images
 4129: 0.111964, 0.102517 avg loss, 0.002000 rate, 3.578349 seconds, 528512 images
 4130: 0.110484, 0.103313 avg loss, 0.002000 rate, 3.590151 seconds, 528640 images
 4131: 0.088928, 0.101875 avg loss, 0.002000 rate, 3.550793 seconds, 528768 images
 4136: 0.109662, 0.102654 avg loss, 0.002000 rate, 3.889834 seconds, 529408 images
 4137: 0.093396, 0.101728 avg loss, 0.002000 rate, 3.706892 seconds, 529536 images
 4138: 0.118870, 0.103442 avg loss, 0.002000 rate, 3.717715 seconds, 529664 images
 4139: 0.114604, 0.104558 avg loss, 0.002000 rate, 2.608027 seconds, 529792 images
 4144: 0.119539, 0.106056 avg loss, 0.002000 rate, 2.776871 seconds, 530432 images
 4145: 0.084066, 0.103857 avg loss, 0.002000 rate, 2.645125 seconds, 530560 images
 4146: 0.085004, 0.101972 avg loss, 0.002000 rate, 2.482562 seconds, 530688 images
 4147: 0.103188, 0.102094 avg loss, 0.002000 rate, 2.552028 seconds, 530816 images
 4152: 0.103526, 0.102237 avg loss, 0.002000 rate, 2.802113 seconds, 531456 images
 4153: 0.123507, 0.104364 avg loss, 0.002000 rate, 2.493198 seconds, 531584 images
 4154: 0.126418, 0.106569 avg loss, 0.002000 rate, 2.661815 seconds, 531712 images
 4155: 0.088595, 0.104772 avg loss, 0.002000 rate, 2.655408 seconds, 531840 images
 4160: 0.114132, 0.105708 avg loss, 0.002000 rate, 2.790818 seconds, 532480 images
 4161: 0.101024, 0.105239 avg loss, 0.002000 rate, 2.533765 seconds, 532608 images
 4162: 0.084147, 0.103130 avg loss, 0.002000 rate, 2.637101 seconds, 532736 images
 4163: 0.103860, 0.103203 avg loss, 0.002000 rate, 2.573815 seconds, 532864 images
 4168: 0.098425, 0.102725 avg loss, 0.002000 rate, 2.754275 seconds, 533504 images
 4169: 0.120313, 0.104484 avg loss, 0.002000 rate, 2.582967 seconds, 533632 images
 4170: 0.090893, 0.103125 avg loss, 0.002000 rate, 2.562137 seconds, 533760 images
 4171: 0.110906, 0.103903 avg loss, 0.002000 rate, 2.622043 seconds, 533888 images
 4176: 0.092591, 0.102772 avg loss, 0.002000 rate, 2.844374 seconds, 534528 images
 4177: 0.104219, 0.102917 avg loss, 0.002000 rate, 2.515005 seconds, 534656 images
 4178: 0.117424, 0.104367 avg loss, 0.002000 rate, 2.656546 seconds, 534784 images
 4179: 0.132771, 0.107208 avg loss, 0.002000 rate, 3.268405 seconds, 534912 images
 4184: 0.101526, 0.106640 avg loss, 0.002000 rate, 3.496979 seconds, 535552 images
 4185: 0.118029, 0.107778 avg loss, 0.002000 rate, 3.340450 seconds, 535680 images
 4186: 0.086017, 0.105602 avg loss, 0.002000 rate, 3.454597 seconds, 535808 images
 4187: 0.123593, 0.107401 avg loss, 0.002000 rate, 3.348790 seconds, 535936 images
 4192: 0.104615, 0.107123 avg loss, 0.002000 rate, 3.611269 seconds, 536576 images
 4193: 0.076471, 0.104058 avg loss, 0.002000 rate, 3.359621 seconds, 536704 images
 4194: 0.089821, 0.102634 avg loss, 0.002000 rate, 3.372055 seconds, 536832 images
 4195: 0.110845, 0.103455 avg loss, 0.002000 rate, 3.237298 seconds, 536960 images
 4200: 0.100394, 0.103149 avg loss, 0.002000 rate, 3.719153 seconds, 537600 images
 4201: 0.125678, 0.105402 avg loss, 0.002000 rate, 2.552034 seconds, 537728 images
 4202: 0.134863, 0.108348 avg loss, 0.002000 rate, 2.633671 seconds, 537856 images
 4203: 0.107827, 0.108296 avg loss, 0.002000 rate, 2.565280 seconds, 537984 images
 4208: 0.084362, 0.105902 avg loss, 0.002000 rate, 2.809754 seconds, 538624 images
 4209: 0.108390, 0.106151 avg loss, 0.002000 rate, 2.567763 seconds, 538752 images
 4210: 0.080255, 0.103562 avg loss, 0.002000 rate, 2.512777 seconds, 538880 images
 4211: 0.132558, 0.106461 avg loss, 0.002000 rate, 2.465416 seconds, 539008 images
 4216: 0.095313, 0.105346 avg loss, 0.002000 rate, 2.774209 seconds, 539648 images
 4217: 0.106334, 0.105445 avg loss, 0.002000 rate, 2.528641 seconds, 539776 images
 4218: 0.098118, 0.104712 avg loss, 0.002000 rate, 2.624380 seconds, 539904 images
 4219: 0.116100, 0.105851 avg loss, 0.002000 rate, 3.352773 seconds, 540032 images
 4224: 0.093835, 0.104649 avg loss, 0.002000 rate, 3.680959 seconds, 540672 images
 4225: 0.112147, 0.105399 avg loss, 0.002000 rate, 3.386666 seconds, 540800 images
 4226: 0.088284, 0.103688 avg loss, 0.002000 rate, 3.363793 seconds, 540928 images
 4227: 0.131798, 0.106499 avg loss, 0.002000 rate, 3.268186 seconds, 541056 images
 4232: 0.101622, 0.106011 avg loss, 0.002000 rate, 3.620356 seconds, 541696 images
 4233: 0.103432, 0.105753 avg loss, 0.002000 rate, 3.290028 seconds, 541824 images
 4234: 0.077064, 0.102884 avg loss, 0.002000 rate, 3.351205 seconds, 541952 images
 4235: 0.080899, 0.100686 avg loss, 0.002000 rate, 3.436137 seconds, 542080 images
 4240: 0.077678, 0.098385 avg loss, 0.002000 rate, 3.569115 seconds, 542720 images
 4241: 0.116814, 0.100228 avg loss, 0.002000 rate, 5.925457 seconds, 542848 images
 4242: 0.115254, 0.101731 avg loss, 0.002000 rate, 5.757464 seconds, 542976 images
 4243: 0.109401, 0.102498 avg loss, 0.002000 rate, 5.728644 seconds, 543104 images
 4248: 0.133075, 0.105555 avg loss, 0.002000 rate, 6.093658 seconds, 543744 images
 4249: 0.114217, 0.106422 avg loss, 0.002000 rate, 5.702894 seconds, 543872 images
 4250: 0.137221, 0.109502 avg loss, 0.002000 rate, 5.927120 seconds, 544000 images
 4251: 0.105810, 0.109132 avg loss, 0.002000 rate, 5.631774 seconds, 544128 images
 4256: 0.114708, 0.109690 avg loss, 0.002000 rate, 6.144544 seconds, 544768 images
 4257: 0.088213, 0.107542 avg loss, 0.002000 rate, 5.880390 seconds, 544896 images
 4258: 0.106807, 0.107469 avg loss, 0.002000 rate, 5.717703 seconds, 545024 images
 4259: 0.164571, 0.113179 avg loss, 0.002000 rate, 6.230028 seconds, 545152 images
 4264: 0.090449, 0.110906 avg loss, 0.002000 rate, 6.491212 seconds, 545792 images
 4265: 0.131263, 0.112942 avg loss, 0.002000 rate, 6.215061 seconds, 545920 images
 4266: 0.144359, 0.116083 avg loss, 0.002000 rate, 6.103689 seconds, 546048 images
 4267: 0.153275, 0.119803 avg loss, 0.002000 rate, 6.067213 seconds, 546176 images
 4272: 0.133624, 0.121185 avg loss, 0.002000 rate, 6.492035 seconds, 546816 images
 4273: 0.141489, 0.123215 avg loss, 0.002000 rate, 6.188331 seconds, 546944 images
 4274: 0.141637, 0.125057 avg loss, 0.002000 rate, 6.183491 seconds, 547072 images
 4275: 0.103959, 0.122948 avg loss, 0.002000 rate, 5.970804 seconds, 547200 images
 4280: 0.098728, 0.120526 avg loss, 0.002000 rate, 6.546850 seconds, 547840 images
 4281: 0.157618, 0.124235 avg loss, 0.002000 rate, 2.583217 seconds, 547968 images
 4282: 0.136337, 0.125445 avg loss, 0.002000 rate, 2.547228 seconds, 548096 images
 4283: 0.114460, 0.124347 avg loss, 0.002000 rate, 2.594242 seconds, 548224 images
 4288: 0.114546, 0.123367 avg loss, 0.002000 rate, 2.803226 seconds, 548864 images
 4289: 0.100389, 0.121069 avg loss, 0.002000 rate, 2.624157 seconds, 548992 images
 4290: 0.141637, 0.123126 avg loss, 0.002000 rate, 2.605605 seconds, 549120 images
 4291: 0.099582, 0.120771 avg loss, 0.002000 rate, 2.634740 seconds, 549248 images
 4296: 0.097478, 0.118442 avg loss, 0.002000 rate, 2.683080 seconds, 549888 images
 4297: 0.125129, 0.119111 avg loss, 0.002000 rate, 2.559192 seconds, 550016 images
 4298: 0.131716, 0.120371 avg loss, 0.002000 rate, 2.459297 seconds, 550144 images
 4299: 0.126143, 0.120948 avg loss, 0.002000 rate, 5.861391 seconds, 550272 images
 4304: 0.134313, 0.122285 avg loss, 0.002000 rate, 5.985725 seconds, 550912 images
 4305: 0.105168, 0.120573 avg loss, 0.002000 rate, 5.850201 seconds, 551040 images
 4306: 0.116730, 0.120189 avg loss, 0.002000 rate, 5.771860 seconds, 551168 images
 4307: 0.083346, 0.116504 avg loss, 0.002000 rate, 5.942903 seconds, 551296 images
 4312: 0.139769, 0.118831 avg loss, 0.002000 rate, 6.142187 seconds, 551936 images
 4313: 0.121700, 0.119118 avg loss, 0.002000 rate, 5.704623 seconds, 552064 images
 4314: 0.138135, 0.121020 avg loss, 0.002000 rate, 5.925917 seconds, 552192 images
 4315: 0.133130, 0.122231 avg loss, 0.002000 rate, 5.786392 seconds, 552320 images
 4320: 0.110165, 0.121024 avg loss, 0.002000 rate, 6.104569 seconds, 552960 images
 4321: 0.171108, 0.126032 avg loss, 0.002000 rate, 2.478183 seconds, 553088 images
 4322: 0.162308, 0.129660 avg loss, 0.002000 rate, 2.475487 seconds, 553216 images
 4323: 0.108955, 0.127589 avg loss, 0.002000 rate, 2.454168 seconds, 553344 images
 4328: 0.114396, 0.126270 avg loss, 0.002000 rate, 2.872893 seconds, 553984 images
 4329: 0.116182, 0.125261 avg loss, 0.002000 rate, 2.662385 seconds, 554112 images
 4330: 0.101087, 0.122844 avg loss, 0.002000 rate, 2.616382 seconds, 554240 images
 4331: 0.104247, 0.120984 avg loss, 0.002000 rate, 2.641601 seconds, 554368 images
 4336: 0.154439, 0.124330 avg loss, 0.002000 rate, 2.813886 seconds, 555008 images
 4337: 0.108240, 0.122721 avg loss, 0.002000 rate, 2.574819 seconds, 555136 images
 4338: 0.090157, 0.119464 avg loss, 0.002000 rate, 2.622926 seconds, 555264 images
 4339: 0.103178, 0.117836 avg loss, 0.002000 rate, 5.386846 seconds, 555392 images
 4344: 0.131875, 0.119240 avg loss, 0.002000 rate, 5.652549 seconds, 556032 images
 4345: 0.126820, 0.119998 avg loss, 0.002000 rate, 5.482090 seconds, 556160 images
 4346: 0.108833, 0.118881 avg loss, 0.002000 rate, 5.467941 seconds, 556288 images
 4347: 0.122597, 0.119253 avg loss, 0.002000 rate, 5.569768 seconds, 556416 images
 4352: 0.136322, 0.120960 avg loss, 0.002000 rate, 5.625943 seconds, 557056 images
 4353: 0.091681, 0.118032 avg loss, 0.002000 rate, 5.447602 seconds, 557184 images
 4354: 0.109784, 0.117207 avg loss, 0.002000 rate, 5.535074 seconds, 557312 images
 4355: 0.145889, 0.120075 avg loss, 0.002000 rate, 5.537848 seconds, 557440 images
 4360: 0.106610, 0.118729 avg loss, 0.002000 rate, 5.781941 seconds, 558080 images
 4361: 0.110616, 0.117917 avg loss, 0.002000 rate, 4.792189 seconds, 558208 images
 4362: 0.122557, 0.118381 avg loss, 0.002000 rate, 4.880883 seconds, 558336 images
 4363: 0.096387, 0.116182 avg loss, 0.002000 rate, 4.979371 seconds, 558464 images
 4368: 0.127755, 0.117339 avg loss, 0.002000 rate, 5.273592 seconds, 559104 images
 4369: 0.099030, 0.115508 avg loss, 0.002000 rate, 5.102757 seconds, 559232 images
 4370: 0.118434, 0.115801 avg loss, 0.002000 rate, 4.979501 seconds, 559360 images
 4371: 0.107247, 0.114945 avg loss, 0.002000 rate, 4.982177 seconds, 559488 images
 4376: 0.089072, 0.112358 avg loss, 0.002000 rate, 5.166995 seconds, 560128 images
 4377: 0.096906, 0.110813 avg loss, 0.002000 rate, 4.986756 seconds, 560256 images
 4378: 0.093262, 0.109058 avg loss, 0.002000 rate, 5.058739 seconds, 560384 images
 4379: 0.094762, 0.107628 avg loss, 0.002000 rate, 2.767138 seconds, 560512 images
 4384: 0.107551, 0.107621 avg loss, 0.002000 rate, 3.056119 seconds, 561152 images
 4385: 0.109563, 0.107815 avg loss, 0.002000 rate, 2.818182 seconds, 561280 images
 4386: 0.111095, 0.108143 avg loss, 0.002000 rate, 2.830425 seconds, 561408 images
 4387: 0.081011, 0.105430 avg loss, 0.002000 rate, 2.868440 seconds, 561536 images
 4392: 0.101361, 0.105023 avg loss, 0.002000 rate, 3.008748 seconds, 562176 images
 4393: 0.092316, 0.103752 avg loss, 0.002000 rate, 2.702652 seconds, 562304 images
 4394: 0.091087, 0.102486 avg loss, 0.002000 rate, 2.724878 seconds, 562432 images
 4395: 0.114116, 0.103649 avg loss, 0.002000 rate, 2.782732 seconds, 562560 images
 4400: 0.073840, 0.100668 avg loss, 0.002000 rate, 3.063253 seconds, 563200 images
 4401: 0.117858, 0.102387 avg loss, 0.002000 rate, 4.625590 seconds, 563328 images
 4402: 0.098764, 0.102025 avg loss, 0.002000 rate, 4.713374 seconds, 563456 images
 4403: 0.076772, 0.099499 avg loss, 0.002000 rate, 4.691913 seconds, 563584 images
 4408: 0.105171, 0.100066 avg loss, 0.002000 rate, 4.895499 seconds, 564224 images
 4409: 0.094905, 0.099550 avg loss, 0.002000 rate, 4.575777 seconds, 564352 images
 4410: 0.095992, 0.099195 avg loss, 0.002000 rate, 4.659930 seconds, 564480 images
 4411: 0.114640, 0.100739 avg loss, 0.002000 rate, 4.667331 seconds, 564608 images
 4416: 0.104185, 0.101084 avg loss, 0.002000 rate, 4.970944 seconds, 565248 images
 4417: 0.090085, 0.099984 avg loss, 0.002000 rate, 4.684964 seconds, 565376 images
 4418: 0.088787, 0.098864 avg loss, 0.002000 rate, 4.624047 seconds, 565504 images
 4419: 0.115187, 0.100496 avg loss, 0.002000 rate, 3.426992 seconds, 565632 images
 4424: 0.094080, 0.099855 avg loss, 0.002000 rate, 3.676834 seconds, 566272 images
 4425: 0.106761, 0.100545 avg loss, 0.002000 rate, 3.260273 seconds, 566400 images
 4426: 0.102967, 0.100788 avg loss, 0.002000 rate, 3.311254 seconds, 566528 images
 4427: 0.109685, 0.101677 avg loss, 0.002000 rate, 3.394516 seconds, 566656 images
 4432: 0.101520, 0.101662 avg loss, 0.002000 rate, 3.620160 seconds, 567296 images
 4433: 0.097303, 0.101226 avg loss, 0.002000 rate, 3.384782 seconds, 567424 images
 4434: 0.089356, 0.100039 avg loss, 0.002000 rate, 3.430586 seconds, 567552 images
 4435: 0.111163, 0.101151 avg loss, 0.002000 rate, 3.386507 seconds, 567680 images
 4440: 0.103547, 0.101391 avg loss, 0.002000 rate, 3.614492 seconds, 568320 images
 4441: 0.112262, 0.102478 avg loss, 0.002000 rate, 3.095602 seconds, 568448 images
 4442: 0.110885, 0.103319 avg loss, 0.002000 rate, 3.028745 seconds, 568576 images
 4443: 0.115891, 0.104576 avg loss, 0.002000 rate, 3.179233 seconds, 568704 images
 4448: 0.116149, 0.105733 avg loss, 0.002000 rate, 3.405877 seconds, 569344 images
 4449: 0.090620, 0.104222 avg loss, 0.002000 rate, 3.154308 seconds, 569472 images
 4450: 0.081820, 0.101982 avg loss, 0.002000 rate, 3.203157 seconds, 569600 images
 4451: 0.096719, 0.101455 avg loss, 0.002000 rate, 3.144358 seconds, 569728 images
 4456: 0.113296, 0.102640 avg loss, 0.002000 rate, 3.449378 seconds, 570368 images
 4457: 0.115754, 0.103951 avg loss, 0.002000 rate, 3.090115 seconds, 570496 images
 4458: 0.100788, 0.103635 avg loss, 0.002000 rate, 3.111315 seconds, 570624 images
 4459: 0.090282, 0.102299 avg loss, 0.002000 rate, 4.682238 seconds, 570752 images
 4464: 0.106362, 0.102706 avg loss, 0.002000 rate, 4.936523 seconds, 571392 images
 4465: 0.103797, 0.102815 avg loss, 0.002000 rate, 4.458846 seconds, 571520 images
 4466: 0.105980, 0.103131 avg loss, 0.002000 rate, 4.687136 seconds, 571648 images
 4467: 0.071866, 0.100005 avg loss, 0.002000 rate, 4.640979 seconds, 571776 images
 4472: 0.104431, 0.100448 avg loss, 0.002000 rate, 4.720472 seconds, 572416 images
 4473: 0.089933, 0.099396 avg loss, 0.002000 rate, 4.532657 seconds, 572544 images
 4474: 0.086229, 0.098079 avg loss, 0.002000 rate, 4.737027 seconds, 572672 images
 4475: 0.098257, 0.098097 avg loss, 0.002000 rate, 4.451957 seconds, 572800 images
 4480: 0.097890, 0.098076 avg loss, 0.002000 rate, 4.905963 seconds, 573440 images
 4481: 0.105700, 0.098839 avg loss, 0.002000 rate, 2.537335 seconds, 573568 images
 4482: 0.162971, 0.105252 avg loss, 0.002000 rate, 2.605882 seconds, 573696 images
 4483: 0.148179, 0.109545 avg loss, 0.002000 rate, 2.533577 seconds, 573824 images
 4488: 0.116531, 0.110243 avg loss, 0.002000 rate, 2.883165 seconds, 574464 images
 4489: 0.091285, 0.108348 avg loss, 0.002000 rate, 2.510991 seconds, 574592 images
 4490: 0.082463, 0.105759 avg loss, 0.002000 rate, 2.612480 seconds, 574720 images
 4491: 0.106875, 0.105871 avg loss, 0.002000 rate, 2.617284 seconds, 574848 images
 4496: 0.097655, 0.105049 avg loss, 0.002000 rate, 2.917286 seconds, 575488 images
 4497: 0.102925, 0.104837 avg loss, 0.002000 rate, 2.555769 seconds, 575616 images
 4498: 0.109785, 0.105332 avg loss, 0.002000 rate, 2.627724 seconds, 575744 images
 4499: 0.164478, 0.111246 avg loss, 0.002000 rate, 6.187871 seconds, 575872 images
 4504: 0.137874, 0.113909 avg loss, 0.002000 rate, 6.461800 seconds, 576512 images
 4505: 0.088984, 0.111416 avg loss, 0.002000 rate, 6.073889 seconds, 576640 images
 4506: 0.101882, 0.110463 avg loss, 0.002000 rate, 6.137535 seconds, 576768 images
 4507: 0.109379, 0.110355 avg loss, 0.002000 rate, 6.157384 seconds, 576896 images
 4512: 0.117124, 0.111032 avg loss, 0.002000 rate, 6.373336 seconds, 577536 images
 4513: 0.105955, 0.110524 avg loss, 0.002000 rate, 6.268392 seconds, 577664 images
 4514: 0.142397, 0.113711 avg loss, 0.002000 rate, 6.167038 seconds, 577792 images
 4515: 0.115560, 0.113896 avg loss, 0.002000 rate, 6.325015 seconds, 577920 images
 4520: 0.108533, 0.113360 avg loss, 0.002000 rate, 6.553445 seconds, 578560 images
 4521: 0.104722, 0.112496 avg loss, 0.002000 rate, 5.771239 seconds, 578688 images
 4522: 0.097443, 0.110991 avg loss, 0.002000 rate, 5.900032 seconds, 578816 images
 4523: 0.131153, 0.113007 avg loss, 0.002000 rate, 5.907390 seconds, 578944 images
 4528: 0.081584, 0.109865 avg loss, 0.002000 rate, 6.190442 seconds, 579584 images
 4529: 0.110550, 0.109933 avg loss, 0.002000 rate, 5.864226 seconds, 579712 images
 4530: 0.139667, 0.112907 avg loss, 0.002000 rate, 5.861916 seconds, 579840 images
 4531: 0.140726, 0.115688 avg loss, 0.002000 rate, 5.963044 seconds, 579968 images
 4536: 0.111678, 0.115287 avg loss, 0.002000 rate, 6.184206 seconds, 580608 images
 4537: 0.112734, 0.115032 avg loss, 0.002000 rate, 5.812355 seconds, 580736 images
 4538: 0.098573, 0.113386 avg loss, 0.002000 rate, 5.985660 seconds, 580864 images
 4539: 0.106280, 0.112676 avg loss, 0.002000 rate, 6.190649 seconds, 580992 images
 4544: 0.098976, 0.111306 avg loss, 0.002000 rate, 6.490855 seconds, 581632 images
 4545: 0.108352, 0.111010 avg loss, 0.002000 rate, 6.140484 seconds, 581760 images
 4546: 0.111044, 0.111014 avg loss, 0.002000 rate, 6.310256 seconds, 581888 images
 4547: 0.092725, 0.109185 avg loss, 0.002000 rate, 6.184475 seconds, 582016 images
 4552: 0.137234, 0.111990 avg loss, 0.002000 rate, 6.418677 seconds, 582656 images
 4553: 0.101744, 0.110965 avg loss, 0.002000 rate, 6.149004 seconds, 582784 images
 4554: 0.122715, 0.112140 avg loss, 0.002000 rate, 6.242729 seconds, 582912 images
 4555: 0.109505, 0.111877 avg loss, 0.002000 rate, 6.231353 seconds, 583040 images
 4560: 0.106654, 0.111354 avg loss, 0.002000 rate, 6.448626 seconds, 583680 images
 4561: 0.113754, 0.111594 avg loss, 0.002000 rate, 5.266581 seconds, 583808 images
 4562: 0.082048, 0.108640 avg loss, 0.002000 rate, 5.272533 seconds, 583936 images
 4563: 0.098276, 0.107603 avg loss, 0.002000 rate, 5.530967 seconds, 584064 images
 4568: 0.114204, 0.108263 avg loss, 0.002000 rate, 5.618388 seconds, 584704 images
 4569: 0.097000, 0.107137 avg loss, 0.002000 rate, 5.524561 seconds, 584832 images
 4570: 0.100665, 0.106490 avg loss, 0.002000 rate, 5.325591 seconds, 584960 images
 4571: 0.093906, 0.105231 avg loss, 0.002000 rate, 5.392067 seconds, 585088 images
 4576: 0.099473, 0.104656 avg loss, 0.002000 rate, 5.762536 seconds, 585728 images
 4577: 0.107324, 0.104923 avg loss, 0.002000 rate, 5.522196 seconds, 585856 images
 4578: 0.100229, 0.104453 avg loss, 0.002000 rate, 5.372679 seconds, 585984 images
 4579: 0.104410, 0.104449 avg loss, 0.002000 rate, 4.234514 seconds, 586112 images
 4584: 0.101421, 0.104146 avg loss, 0.002000 rate, 4.539856 seconds, 586752 images
 4585: 0.103916, 0.104123 avg loss, 0.002000 rate, 4.435138 seconds, 586880 images
 4586: 0.067111, 0.100422 avg loss, 0.002000 rate, 4.185687 seconds, 587008 images
 4587: 0.122383, 0.102618 avg loss, 0.002000 rate, 4.346389 seconds, 587136 images
 4592: 0.108076, 0.103164 avg loss, 0.002000 rate, 4.457867 seconds, 587776 images
 4593: 0.087652, 0.101613 avg loss, 0.002000 rate, 4.277553 seconds, 587904 images
 4594: 0.082489, 0.099700 avg loss, 0.002000 rate, 4.313738 seconds, 588032 images
 4595: 0.095443, 0.099275 avg loss, 0.002000 rate, 4.386320 seconds, 588160 images
 4600: 0.107304, 0.100078 avg loss, 0.002000 rate, 4.658395 seconds, 588800 images
 4601: 0.072485, 0.097318 avg loss, 0.002000 rate, 3.258968 seconds, 588928 images
 4602: 0.127816, 0.100368 avg loss, 0.002000 rate, 3.456476 seconds, 589056 images
 4603: 0.116596, 0.101991 avg loss, 0.002000 rate, 3.404230 seconds, 589184 images
 4608: 0.108633, 0.102655 avg loss, 0.002000 rate, 3.578377 seconds, 589824 images
 4609: 0.082091, 0.100599 avg loss, 0.002000 rate, 3.398175 seconds, 589952 images
 4610: 0.085286, 0.099067 avg loss, 0.002000 rate, 3.420048 seconds, 590080 images
 4611: 0.127988, 0.101960 avg loss, 0.002000 rate, 3.448116 seconds, 590208 images
 4616: 0.129266, 0.104690 avg loss, 0.002000 rate, 3.673893 seconds, 590848 images
 4617: 0.090105, 0.103232 avg loss, 0.002000 rate, 3.424901 seconds, 590976 images
 4618: 0.084505, 0.101359 avg loss, 0.002000 rate, 3.307354 seconds, 591104 images
 4619: 0.185339, 0.109757 avg loss, 0.002000 rate, 6.298618 seconds, 591232 images
 4624: 0.229041, 0.121685 avg loss, 0.002000 rate, 6.610546 seconds, 591872 images
 4625: 0.120837, 0.121601 avg loss, 0.002000 rate, 6.612671 seconds, 592000 images
 4626: 0.100938, 0.119534 avg loss, 0.002000 rate, 6.676181 seconds, 592128 images
 4627: 0.116132, 0.119194 avg loss, 0.002000 rate, 6.701953 seconds, 592256 images
 4632: 0.120117, 0.119286 avg loss, 0.002000 rate, 6.871523 seconds, 592896 images
 4633: 0.156414, 0.122999 avg loss, 0.002000 rate, 6.435271 seconds, 593024 images
